seg,stationid,lat,lon,chla_ugl,salinity_ppt,date
Old Tampa Bay,65,27.94560049,-82.6942977,8.2,27.3,2002-04-01
Old Tampa Bay,66,27.92779919,-82.63970179,10.9,27.8,2002-04-01
Old Tampa Bay,40,27.9291,-82.58730309,5.2,28.5,2002-04-01
Old Tampa Bay,36,27.85580059,-82.55329889,7.3,29.8,2002-04-01
Old Tampa Bay,62,27.9699993,-82.57430259,6.3,27.1,2002-04-01
Old Tampa Bay,47,27.97260089,-82.62020109,5.7,28.4,2002-04-01
Old Tampa Bay,63,27.9675998,-82.57599629,5.8,29.2,2002-04-01
Old Tampa Bay,51,27.8901996,-82.54879759,5.4,29.5,2002-04-01
Old Tampa Bay,60,27.9899005,-82.63159939,6.6,28.5,2002-04-01
Old Tampa Bay,68,27.8519001,-82.58080289,6.8,29.9,2002-04-01
Old Tampa Bay,41,27.9374008,-82.5650024,5.8,29,2002-04-01
Old Tampa Bay,67,27.9001998,-82.59200279,5.8,28.6,2002-04-01
Old Tampa Bay,46,27.99040029,-82.65930169,3.8,27.9,2002-04-01
Old Tampa Bay,38,27.8817996,-82.57749929,6.5,29.1,2002-04-01
Old Tampa Bay,61,27.96870039,-82.56210319,8.3,28,2002-04-01
Old Tampa Bay,50,27.91850089,-82.5379028,4.6,29.2,2002-04-01
Old Tampa Bay,64,27.9794006,-82.6832962,6.4,27.7,2002-04-01
Lower Tampa Bay,90,27.6259994,-82.5914993,2.6,33.2,2002-04-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2.4,34.9,2002-04-01
Lower Tampa Bay,24,27.5883998,-82.6193008,3.3,33.6,2002-04-01
Lower Tampa Bay,23,27.6660003,-82.59919729,2.4,33.3,2002-04-01
Lower Tampa Bay,91,27.62789909,-82.64150229,2.4,34.3,2002-04-01
Lower Tampa Bay,93,27.57889929,-82.74410239,2.4,34.5,2002-04-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2.4,34,2002-04-01
Lower Tampa Bay,96,27.6378002,-82.6910018,6.4,34.3,2002-04-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.4,35.2,2002-04-01
Lower Tampa Bay,25,27.66270059,-82.66789999,7.1,33.5,2002-04-01
Hillsborough Bay,80,27.80960079,-82.44599909,7.695,23.2,2003-04-01
Hillsborough Bay,73,27.82810019,-82.41310109,5.957,22.5,2003-04-01
Hillsborough Bay,6,27.8892993,-82.47740169,14.777,19.3,2003-04-01
Hillsborough Bay,8,27.8523998,-82.40930169,9.129,21.7,2003-04-01
Hillsborough Bay,52,27.8969993,-82.4382019,11.838,22.2,2003-04-01
Hillsborough Bay,44,27.9237003,-82.4806976,17.059,20,2003-04-01
Hillsborough Bay,7,27.85889999,-82.4685974,8.668,20.7,2003-04-01
Hillsborough Bay,70,27.9088993,-82.46320339,12.335,17.8,2003-04-01
Hillsborough Bay,55,27.84930029,-82.43139639,8.993,21.9,2003-04-01
Hillsborough Bay,71,27.8764991,-82.4138031,11.38,20.6,2003-04-01
Middle Tampa Bay,82,27.75110049,-82.5718002,7.109,25,2003-04-01
Middle Tampa Bay,11,27.81290049,-82.478897,6.647,22.8,2003-04-01
Middle Tampa Bay,16,27.7238006,-82.5337982,2.949,26.2,2003-04-01
Middle Tampa Bay,33,27.8260993,-82.56749719,7.984,23.4,2003-04-01
Middle Tampa Bay,84,27.72899999,-82.49870299,6.191,24.9,2003-04-01
Middle Tampa Bay,9,27.78650089,-82.4272003,4.039,23.2,2003-04-01
Middle Tampa Bay,32,27.7931995,-82.5707015,5.006,23.8,2003-04-01
Middle Tampa Bay,13,27.8118,-82.52320089,3.991,23.1,2003-04-01
Middle Tampa Bay,19,27.6933994,-82.55590049,2.561,27.4,2003-04-01
Middle Tampa Bay,14,27.7779998,-82.5203018,4.434,25,2003-04-01
Middle Tampa Bay,28,27.70840069,-82.60919949,2.88,27.8,2003-04-01
Middle Tampa Bay,81,27.7812995,-82.4740982,4.001,24.2,2003-04-01
Old Tampa Bay,63,27.9675998,-82.57599629,2.455,20.5,2003-04-01
Old Tampa Bay,62,27.9699993,-82.57430259,12.29,16.8,2003-04-01
Old Tampa Bay,60,27.9899005,-82.63159939,3.598,19.2,2003-04-01
Old Tampa Bay,41,27.9374008,-82.5650024,3.868,20.8,2003-04-01
Old Tampa Bay,64,27.9794006,-82.6832962,8.757,18.7,2003-04-01
Old Tampa Bay,67,27.9001998,-82.59200279,5.828,19.5,2003-04-01
Old Tampa Bay,51,27.8901996,-82.54879759,5.089,21.2,2003-04-01
Old Tampa Bay,40,27.9291,-82.58730309,4.147,20.8,2003-04-01
Old Tampa Bay,38,27.8817996,-82.57749929,5.4,20.9,2003-04-01
Old Tampa Bay,61,27.96870039,-82.56210319,20.791,18.7,2003-04-01
Old Tampa Bay,36,27.85580059,-82.55329889,6.036,22.1,2003-04-01
Old Tampa Bay,65,27.94560049,-82.6942977,9.816,18.8,2003-04-01
Old Tampa Bay,47,27.97260089,-82.62020109,3.126,20.1,2003-04-01
Old Tampa Bay,50,27.91850089,-82.5379028,5.758,21.1,2003-04-01
Old Tampa Bay,68,27.8519001,-82.58080289,5.586,22.3,2003-04-01
Old Tampa Bay,66,27.92779919,-82.63970179,4.714,19.3,2003-04-01
Old Tampa Bay,46,27.99040029,-82.65930169,3.869,18.6,2003-04-01
Lower Tampa Bay,93,27.57889929,-82.74410239,2.4,34.2,2003-04-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2.4,33.7,2003-04-01
Lower Tampa Bay,23,27.6660003,-82.59919729,2.586,30.5,2003-04-01
Lower Tampa Bay,24,27.5883998,-82.6193008,5.312,30.5,2003-04-01
Lower Tampa Bay,91,27.62789909,-82.64150229,2.4,32.5,2003-04-01
Lower Tampa Bay,90,27.6259994,-82.5914993,2.4,30.1,2003-04-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2.4,34.1,2003-04-01
Lower Tampa Bay,96,27.6378002,-82.6910018,4.312,33.2,2003-04-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.4,33.6,2003-04-01
Lower Tampa Bay,25,27.66270059,-82.66789999,3.241,30.8,2003-04-01
Hillsborough Bay,44,27.9237003,-82.4806976,8.5,24.4,2004-04-01
Hillsborough Bay,73,27.82810019,-82.41310109,6.6,25.3,2004-04-01
Hillsborough Bay,70,27.9088993,-82.46320339,7.6,24.4,2004-04-01
Hillsborough Bay,6,27.8892993,-82.47740169,9.2,24.5,2004-04-01
Hillsborough Bay,55,27.84930029,-82.43139639,7.5,24.8,2004-04-01
Hillsborough Bay,80,27.80960079,-82.44599909,7.5,25.8,2004-04-01
Hillsborough Bay,71,27.8764991,-82.4138031,7.3,24.5,2004-04-01
Hillsborough Bay,52,27.8969993,-82.4382019,9.859,25,2004-04-01
Hillsborough Bay,8,27.8523998,-82.40930169,8.3,24.7,2004-04-01
Hillsborough Bay,7,27.85889999,-82.4685974,9.5,24.7,2004-04-01
Middle Tampa Bay,9,27.78650089,-82.4272003,6,25.8,2004-04-01
Middle Tampa Bay,13,27.8118,-82.52320089,5,26.2,2004-04-01
Middle Tampa Bay,33,27.8260993,-82.56749719,4.6,26.1,2004-04-01
Middle Tampa Bay,14,27.7779998,-82.5203018,3.5,26.9,2004-04-01
Middle Tampa Bay,19,27.6933994,-82.55590049,2.6,29.1,2004-04-01
Middle Tampa Bay,32,27.7931995,-82.5707015,5.6,26.4,2004-04-01
Middle Tampa Bay,16,27.7238006,-82.5337982,2.7,28.1,2004-04-01
Middle Tampa Bay,28,27.70840069,-82.60919949,3.8,28.8,2004-04-01
Middle Tampa Bay,81,27.7812995,-82.4740982,4,26.1,2004-04-01
Middle Tampa Bay,11,27.81290049,-82.478897,3.8,25.9,2004-04-01
Middle Tampa Bay,84,27.72899999,-82.49870299,5.5,28,2004-04-01
Middle Tampa Bay,82,27.75110049,-82.5718002,6.4,26.6,2004-04-01
Old Tampa Bay,63,27.9675998,-82.57599629,6,23.5,2004-04-01
Old Tampa Bay,64,27.9794006,-82.6832962,6.7,22.3,2004-04-01
Old Tampa Bay,47,27.97260089,-82.62020109,6,22.7,2004-04-01
Old Tampa Bay,62,27.9699993,-82.57430259,7.9,20.6,2004-04-01
Old Tampa Bay,65,27.94560049,-82.6942977,11.673,22,2004-04-01
Old Tampa Bay,50,27.91850089,-82.5379028,4.4,23.7,2004-04-01
Old Tampa Bay,67,27.9001998,-82.59200279,5,23.3,2004-04-01
Old Tampa Bay,68,27.8519001,-82.58080289,6.2,25,2004-04-01
Old Tampa Bay,42,27.95280069,-82.6416015,8.5,22.7,2004-04-01
Old Tampa Bay,66,27.92779919,-82.63970179,6.8,22.5,2004-04-01
Old Tampa Bay,51,27.8901996,-82.54879759,4.9,24.4,2004-04-01
Old Tampa Bay,60,27.9899005,-82.63159939,6.1,22.3,2004-04-01
Old Tampa Bay,61,27.96870039,-82.56210319,9.1,22,2004-04-01
Old Tampa Bay,40,27.9291,-82.58730309,7.2,23.2,2004-04-01
Old Tampa Bay,46,27.99040029,-82.65930169,7.9,22.2,2004-04-01
Old Tampa Bay,41,27.9374008,-82.5650024,6.4,23.5,2004-04-01
Old Tampa Bay,36,27.85580059,-82.55329889,4.2,25.4,2004-04-01
Old Tampa Bay,38,27.8817996,-82.57749929,6.3,24,2004-04-01
Lower Tampa Bay,24,27.5883998,-82.6193008,4,31.4,2004-04-01
Lower Tampa Bay,25,27.66270059,-82.66789999,5.9,31.9,2004-04-01
Lower Tampa Bay,95,27.61120029,-82.69470209,2.4,33.7,2004-04-01
Lower Tampa Bay,90,27.6259994,-82.5914993,2.9,31,2004-04-01
Lower Tampa Bay,91,27.62789909,-82.64150229,2.4,32.3,2004-04-01
Lower Tampa Bay,96,27.6378002,-82.6910018,2.4,32.6,2004-04-01
Lower Tampa Bay,93,27.57889929,-82.74410239,2.4,34,2004-04-01
Lower Tampa Bay,92,27.5736999,-82.686798,2.4,33.7,2004-04-01
Lower Tampa Bay,94,27.61000059,-82.78320309,2.4,34.1,2004-04-01
Lower Tampa Bay,23,27.6660003,-82.59919729,2.7,30.9,2004-04-01
Hillsborough Bay,52,27.8969993,-82.4382019,5.2,23,2005-04-01
Hillsborough Bay,80,27.80960079,-82.44599909,6.4,24.7,2005-04-01
Hillsborough Bay,7,27.85889999,-82.4685974,9.1,22.9,2005-04-01
Hillsborough Bay,71,27.8764991,-82.4138031,21.3,22.3,2005-04-01
Hillsborough Bay,44,27.9237003,-82.4806976,3.9,21.9,2005-04-01
Hillsborough Bay,8,27.8523998,-82.40930169,12.9,23.2,2005-04-01
Hillsborough Bay,70,27.9088993,-82.46320339,6,22.7,2005-04-01
Hillsborough Bay,55,27.84930029,-82.43139639,6.3,23.6,2005-04-01
Hillsborough Bay,73,27.82810019,-82.41310109,5.3,24.2,2005-04-01
Hillsborough Bay,6,27.8892993,-82.47740169,9.2,22.9,2005-04-01
Middle Tampa Bay,19,27.6933994,-82.55590049,3.5,28.7,2005-04-01
Middle Tampa Bay,16,27.7238006,-82.5337982,5,27.7,2005-04-01
Middle Tampa Bay,14,27.7779998,-82.5203018,7.9,25.8,2005-04-01
Middle Tampa Bay,13,27.8118,-82.52320089,6.1,24.4,2005-04-01
Middle Tampa Bay,11,27.81290049,-82.478897,6.7,24,2005-04-01
Middle Tampa Bay,33,27.8260993,-82.56749719,6.1,26,2005-04-01
Middle Tampa Bay,28,27.70840069,-82.60919949,4.8,31.1,2005-04-01
Middle Tampa Bay,84,27.72899999,-82.49870299,4.3,25.9,2005-04-01
Middle Tampa Bay,9,27.78650089,-82.4272003,6.4,24.6,2005-04-01
Middle Tampa Bay,82,27.75110049,-82.5718002,6.2,28.8,2005-04-01
Middle Tampa Bay,81,27.7812995,-82.4740982,5.5,24.9,2005-04-01
Middle Tampa Bay,32,27.7931995,-82.5707015,8.8,25.8,2005-04-01
Old Tampa Bay,61,27.96870039,-82.56210319,7.8,23,2005-04-01
Old Tampa Bay,66,27.92779919,-82.63970179,3,23.9,2005-04-01
